ImageId,Label
5795,6
5796,7
5797,5
5798,9
5799,5
5800,1
5801,1
5802,8
5803,1
5804,9
5805,2
5806,5
5807,6
5808,4
5809,0
5810,8
5811,3
5812,1
5813,1
5814,9
5815,5
5816,0
5817,4
5818,2
5819,1
5820,0
5821,5
5822,8
5823,7
5824,9
5825,3
5826,9
5827,3
5828,9
5829,2
5830,7
5831,2
5832,8
5833,7
5834,1
5835,6
5836,8
5837,1
5838,7
5839,6
5840,1
5841,4
5842,8
5843,3
5844,3
5845,7
5846,9
5847,2
5848,3
5849,4
5850,9
5851,4
5852,5
5853,3
5854,9
5855,0
5856,7
5857,0
5858,2
5859,9
5860,0
5861,0
5862,9
5863,3
5864,9
5865,9
5866,7
5867,1
5868,2
5869,0
5870,3
5871,5
5872,6
5873,3
5874,7
5875,1
5876,0
5877,1
5878,5
5879,5
5880,2
5881,5
5882,3
5883,3
5884,7
5885,9
5886,2
5887,4
5888,0
5889,5
5890,0
5891,0
5892,1
5893,0
5894,2
5895,7
5896,5
5897,7
5898,2
5899,1
5900,6
5901,4
5902,0
5903,8
5904,2
5905,0
5906,7
5907,7
5908,6
5909,3
5910,0
5911,9
5912,7
5913,0
5914,2
5915,5
5916,7
5917,7
5918,9
5919,1
5920,0
5921,9
5922,3
5923,7
5924,7
5925,2
5926,6
5927,6
5928,8
5929,9
5930,1
5931,8
5932,7
5933,6
5934,2
5935,4
5936,8
5937,4
5938,7
5939,1
5940,0
5941,6
5942,9
5943,8
5944,6
5945,0
5946,0
5947,2
5948,2
5949,5
5950,5
5951,4
5952,7
5953,9
5954,9
5955,8
5956,5
5957,7
5958,3
5959,7
5960,1
5961,3
5962,0
5963,9
5964,9
5965,2
5966,4
5967,6
5968,6
5969,1
5970,1
5971,4
5972,9
5973,5
5974,7
5975,3
5976,0
5977,0
5978,5
5979,5
5980,0
5981,6
5982,6
5983,3
5984,2
5985,4
5986,0
5987,9
5988,2
5989,8
5990,2
5991,9
5992,7
5993,6
5994,3
5995,1
5996,9
5997,7
5998,2
5999,7
6000,9
6001,1
6002,2
6003,7
6004,9
6005,4
6006,4
6007,2
6008,1
6009,7
6010,8
6011,1
6012,2
6013,7
6014,5
6015,9
6016,1
6017,9
6018,5
6019,0
6020,3
6021,2
6022,4
6023,4
6024,0
6025,5
6026,1
6027,7
6028,3
6029,3
6030,8
6031,2
6032,7
6033,2
6034,8
6035,6
6036,1
6037,8
6038,3
6039,9
6040,2
6041,9
6042,9
6043,8
6044,6
6045,9
6046,1
6047,3
6048,1
6049,0
6050,3
6051,0
6052,4
6053,0
6054,0
6055,4
6056,3
6057,9
6058,5
6059,3
6060,5
6061,0
6062,0
6063,6
6064,1
6065,1
6066,8
6067,0
6068,8
6069,8
6070,1
6071,7
6072,3
6073,1
6074,9
6075,0
6076,0
6077,2
6078,2
6079,2
6080,0
6081,9
6082,7
6083,1
6084,8
6085,1
6086,6
6087,2
6088,7
6089,2
6090,1
6091,0
6092,0
6093,9
6094,3
6095,0
6096,8
6097,1
6098,7
6099,7
6100,0
6101,9
6102,6
6103,6
6104,5
6105,7
6106,8
6107,8
6108,7
6109,8
6110,5
6111,5
6112,7
6113,8
6114,2
6115,0
6116,5
6117,8
6118,8
6119,6
6120,8
6121,5
6122,2
6123,0
6124,2
6125,1
6126,9
6127,1
6128,3
6129,5
6130,2
6131,8
6132,9
6133,9
6134,4
6135,6
6136,9
6137,2
6138,3
6139,4
6140,7
6141,4
6142,9
6143,7
6144,2
6145,1
6146,3
6147,2
6148,6
6149,9
6150,4
6151,2
6152,8
6153,6
6154,0
6155,0
6156,0
6157,7
6158,6
6159,1
6160,1
6161,0
6162,3
6163,1
6164,9
6165,1
6166,3
6167,7
6168,2
6169,1
6170,3
6171,4
6172,4
6173,1
6174,9
6175,6
6176,6
6177,3
6178,7
6179,7
6180,3
6181,4
6182,3
6183,3
6184,4
6185,2
6186,7
6187,5
6188,6
6189,5
6190,0
6191,4
6192,1
6193,9
6194,1
6195,1
6196,1
6197,1
6198,8
6199,6
6200,1
6201,5
6202,4
6203,3
6204,4
6205,2
6206,3
6207,7
6208,2
6209,2
6210,5
6211,6
6212,2
6213,0
6214,4
6215,7
6216,6
6217,3
6218,2
6219,9
6220,7
6221,9
6222,0
6223,9
6224,5
6225,9
6226,5
6227,1
6228,9
6229,1
6230,1
6231,3
6232,2
6233,7
6234,9
6235,9
6236,3
6237,2
6238,9
6239,9
6240,5
6241,8
6242,2
6243,7
6244,1
6245,2
6246,9
6247,2
6248,8
6249,6
6250,0
6251,5
6252,6
6253,2
6254,3
6255,1
6256,5
6257,1
6258,3
6259,5
6260,4
6261,9
6262,4
6263,8
6264,7
6265,7
6266,7
6267,4
6268,9
6269,6
6270,0
6271,6
6272,8
6273,6
6274,5
6275,4
6276,7
6277,9
6278,2
6279,0
6280,8
6281,8
6282,1
6283,5
6284,9
6285,3
6286,3
6287,9
6288,0
6289,0
6290,3
6291,4
6292,4
6293,2
6294,3
6295,4
6296,7
6297,3
6298,7
6299,2
6300,3
6301,5
6302,6
6303,7
6304,2
6305,6
6306,5
6307,9
6308,0
6309,6
6310,8
6311,6
6312,4
6313,4
6314,8
6315,9
6316,6
6317,9
6318,0
6319,9
6320,1
6321,1
6322,5
6323,8
6324,5
6325,9
6326,4
6327,3
6328,8
6329,5
6330,5
6331,7
6332,1
6333,2
6334,2
6335,8
6336,4
6337,1
6338,3
6339,6
6340,7
6341,1
6342,1
6343,4
6344,3
6345,4
6346,1
6347,1
6348,0
6349,3
6350,3
6351,2
6352,5
6353,7
6354,6
6355,1
6356,1
6357,2
6358,8
6359,7
6360,1
6361,6
6362,5
6363,1
6364,0
6365,4
6366,5
6367,9
6368,9
6369,8
6370,3
6371,5
6372,5
6373,0
6374,8
6375,9
6376,1
6377,3
6378,1
6379,4
6380,5
6381,3
6382,6
6383,8
6384,9
6385,3
6386,7
6387,1
6388,9
6389,9
6390,6
6391,6
6392,2
6393,7
6394,7
6395,8
6396,9
6397,7
6398,5
6399,3
6400,5
6401,1
6402,4
6403,8
6404,9
6405,9
6406,9
6407,5
6408,1
6409,4
6410,3
6411,0
6412,9
6413,1
6414,5
6415,3
6416,0
6417,4
6418,0
6419,8
6420,2
6421,8
6422,4
6423,2
6424,3
6425,8
6426,2
6427,3
6428,6
6429,5
6430,8
6431,6
6432,8
6433,0
6434,5
6435,6
6436,5
6437,0
6438,2
6439,6
6440,5
6441,1
6442,6
6443,7
6444,0
6445,7
6446,5
6447,3
6448,3
6449,8
6450,3
6451,4
6452,0
6453,9
6454,1
6455,1
6456,4
6457,2
6458,4
6459,3
6460,6
6461,7
6462,8
6463,1
6464,0
6465,0
6466,7
6467,5
6468,9
6469,2
6470,2
6471,2
6472,4
6473,5
6474,6
6475,5
6476,1
6477,5
6478,5
6479,9
6480,4
6481,7
6482,3
6483,9
6484,2
6485,1
6486,9
6487,7
6488,7
6489,4
6490,4
6491,5
6492,3
6493,3
6494,7
6495,7
6496,3
6497,5
6498,2
6499,5
6500,9
6501,6
6502,4
6503,5
6504,9
6505,9
6506,6
6507,3
6508,0
6509,9
6510,1
6511,8
6512,7
6513,2
6514,6
6515,1
6516,8
6517,4
6518,7
6519,9
6520,9
6521,3
6522,4
6523,9
6524,9
6525,7
6526,3
6527,6
6528,6
6529,6
6530,3
6531,1
6532,1
6533,8
6534,5
6535,9
6536,5
6537,1
6538,1
6539,1
6540,6
6541,7
6542,5
6543,1
6544,0
6545,4
6546,2
6547,8
6548,1
6549,9
6550,5
6551,0
6552,1
6553,1
6554,3
6555,3
6556,0
6557,1
6558,1
6559,5
6560,5
6561,9
6562,8
6563,2
6564,6
6565,4
6566,8
6567,4
6568,1
6569,9
6570,7
6571,7
6572,6
6573,8
6574,0
6575,9
6576,3
6577,3
6578,6
6579,0
6580,0
6581,6
6582,5
6583,8
6584,6
6585,4
6586,0
6587,0
6588,4
6589,4
6590,1
6591,7
6592,0
6593,3
6594,9
6595,1
6596,8
6597,1
6598,9
6599,7
6600,7
6601,5
6602,0
6603,3
6604,8
6605,2
6606,4
6607,4
6608,7
6609,1
6610,5
6611,3
6612,5
6613,5
6614,7
6615,4
6616,7
6617,9
6618,1
6619,3
6620,7
6621,3
6622,6
6623,7
6624,2
6625,2
6626,5
6627,8
6628,7
6629,6
6630,0
6631,1
6632,3
6633,3
6634,3
6635,9
6636,7
6637,5
6638,2
6639,5
6640,3
6641,4
6642,9
6643,9
6644,3
6645,3
6646,3
6647,0
6648,7
6649,5
6650,3
6651,4
6652,9
6653,4
6654,3
6655,5
6656,1
6657,2
6658,5
6659,3
6660,8
6661,5
6662,0
6663,0
6664,0
6665,7
6666,4
6667,4
6668,2
6669,1
6670,2
6671,0
6672,7
6673,3
6674,1
6675,9
6676,4
6677,5
6678,3
6679,9
6680,1
6681,4
6682,7
6683,2
6684,1
6685,5
6686,1
6687,2
6688,2
6689,3
6690,2
6691,8
6692,6
6693,8
6694,9
6695,1
6696,1
6697,6
6698,3
6699,4
6700,2
6701,0
6702,6
6703,1
6704,8
6705,3
6706,7
6707,3
6708,7
6709,4
6710,1
6711,6
6712,2
6713,3
6714,0
6715,0
6716,9
6717,9
6718,1
6719,9
6720,3
6721,8
6722,1
6723,6
6724,1
6725,1
6726,1
6727,7
6728,4
6729,0
6730,1
6731,5
6732,5
6733,1
6734,2
6735,7
6736,0
6737,1
6738,4
6739,8
6740,3
6741,3
6742,5
6743,7
6744,7
6745,2
6746,6
6747,2
6748,2
6749,4
6750,7
6751,3
6752,1
6753,7
6754,0
6755,6
6756,2
6757,6
6758,7
6759,7
6760,7
6761,8
6762,3
6763,3
6764,8
6765,2
6766,7
6767,1
6768,4
6769,0
6770,8
6771,7
6772,3
6773,2
6774,4
6775,7
6776,4
6777,7
6778,1
6779,9
6780,9
6781,7
6782,2
6783,6
6784,9
6785,1
6786,0
6787,8
6788,9
6789,6
6790,4
6791,1
6792,1
6793,9
6794,6
6795,9
6796,1
6797,0
6798,5
6799,5
6800,7
6801,7
6802,9
6803,2
6804,1
6805,6
6806,3
6807,4
6808,2
6809,4
6810,9
6811,1
6812,5
6813,1
6814,2
6815,0
6816,6
6817,3
6818,1
6819,5
6820,2
6821,7
6822,5
6823,7
6824,8
6825,9
6826,5
6827,5
6828,9
6829,2
6830,1
6831,1
6832,6
6833,1
6834,6
6835,6
6836,8
6837,5
6838,1
6839,1
6840,8
6841,7
6842,0
6843,1
6844,3
6845,1
6846,3
6847,9
6848,8
6849,3
6850,6
6851,5
6852,3
6853,7
6854,7
6855,8
6856,5
6857,8
6858,8
6859,6
6860,0
6861,5
6862,8
6863,4
6864,1
6865,7
6866,6
6867,0
6868,3
6869,9
6870,5
6871,5
6872,1
6873,0
6874,9
6875,2
6876,8
6877,5
6878,6
6879,5
6880,0
6881,5
6882,4
6883,3
6884,3
6885,2
6886,2
6887,1
6888,9
6889,6
6890,5
6891,8
6892,1
6893,1
6894,0
6895,7
6896,6
6897,1
6898,6
6899,6
6900,7
6901,2
6902,6
6903,5
6904,0
6905,0
6906,1
6907,9
6908,5
6909,2
6910,1
6911,4
6912,5
6913,8
6914,0
6915,7
6916,7
6917,7
6918,1
6919,5
6920,3
6921,8
6922,5
6923,2
6924,1
6925,5
6926,5
6927,1
6928,0
6929,3
6930,6
6931,5
6932,0
6933,9
6934,3
6935,0
6936,9
6937,5
6938,2
6939,6
6940,5
6941,2
6942,6
6943,8
6944,8
6945,7
6946,2
6947,1
6948,2
6949,0
6950,1
6951,5
6952,7
6953,1
6954,1
6955,8
6956,0
6957,8
6958,9
6959,0
6960,0
6961,3
6962,7
6963,5
6964,1
6965,1
6966,7
6967,0
6968,7
6969,0
6970,8
6971,7
6972,0
6973,6
6974,0
6975,1
6976,3
6977,0
6978,5
6979,2
6980,3
6981,2
6982,3
6983,6
6984,3
6985,2
6986,0
6987,9
6988,2
6989,0
6990,3
6991,7
6992,8
6993,3
6994,9
6995,2
6996,7
6997,9
6998,7
6999,7
7000,0
7001,2
7002,2
7003,5
7004,4
7005,7
7006,6
7007,0
7008,6
7009,9
7010,5
7011,4
7012,8
7013,5
7014,2
7015,6
7016,2
7017,3
7018,9
7019,3
7020,9
7021,4
7022,0
7023,4
7024,5
7025,2
7026,0
7027,6
7028,9
7029,5
7030,0
7031,0
7032,7
7033,2
7034,4
7035,0
7036,7
7037,5
7038,3
7039,6
7040,0
7041,1
7042,7
7043,3
7044,0
7045,6
7046,9
7047,0
7048,9
7049,7
7050,6
7051,2
7052,7
7053,8
7054,4
7055,8
7056,1
7057,8
7058,3
7059,3
7060,3
7061,9
7062,6
7063,1
7064,4
7065,0
7066,7
7067,6
7068,6
7069,4
7070,8
7071,4
7072,8
7073,8
7074,9
7075,3
7076,6
7077,5
7078,0
7079,6
7080,0
7081,2
7082,1
7083,0
7084,6
7085,4
7086,8
7087,0
7088,6
7089,1
7090,2
7091,5
7092,6
7093,2
7094,1
7095,6
7096,6
7097,7
7098,3
7099,1
7100,4
7101,2
7102,9
7103,8
7104,0
7105,3
7106,0
7107,7
7108,1
7109,6
7110,5
7111,0
7112,6
7113,2
7114,7
7115,8
7116,1
7117,3
7118,8
7119,0
7120,0
7121,3
7122,7
7123,2
7124,6
7125,6
7126,1
7127,3
7128,0
7129,2
7130,7
7131,2
7132,5
7133,1
7134,6
7135,9
7136,8
7137,8
7138,7
7139,6
7140,7
7141,8
7142,1
7143,9
7144,2
7145,0
7146,2
7147,2
7148,9
7149,4
7150,5
7151,1
7152,4
7153,0
7154,4
7155,7
7156,9
7157,1
7158,5
7159,9
7160,5
7161,6
7162,0
7163,2
7164,8
7165,1
7166,0
7167,8
7168,2
7169,1
7170,0
7171,9
7172,5
7173,7
7174,3
7175,5
7176,9
7177,1
7178,3
7179,8
7180,2
7181,6
7182,5
7183,2
7184,0
7185,3
7186,2
7187,2
7188,6
7189,6
7190,0
7191,2
7192,3
7193,2
7194,4
7195,8
7196,3
7197,2
7198,3
7199,9
7200,7
7201,5
7202,2
7203,5
7204,7
7205,8
7206,1
7207,8
7208,4
7209,3
7210,4
7211,1
7212,7
7213,5
7214,6
7215,9
7216,7
7217,4
7218,5
7219,4
7220,3
7221,6
7222,7
7223,9
7224,8
7225,0
7226,6
7227,6
7228,2
7229,1
7230,9
7231,6
7232,6
7233,2
7234,5
7235,0
7236,4
7237,6
7238,4
7239,2
7240,9
7241,4
7242,6
7243,7
7244,8
7245,2
7246,3
7247,6
7248,8
7249,9
7250,7
7251,4
7252,7
7253,3
7254,7
7255,4
7256,6
7257,0
7258,7
7259,7
7260,9
7261,5
7262,6
7263,8
7264,9
7265,4
7266,1
7267,7
7268,5
7269,1
7270,0
7271,2
7272,1
7273,7
7274,1
7275,3
7276,7
7277,7
7278,4
7279,2
7280,2
7281,8
7282,8
7283,5
7284,1
7285,4
7286,3
7287,7
7288,7
7289,2
7290,1
7291,0
7292,4
7293,4
7294,6
7295,0
7296,8
7297,1
7298,4
7299,2
7300,7
7301,0
7302,0
7303,0
7304,9
7305,1
7306,6
7307,0
7308,8
7309,8
7310,1
7311,9
7312,2
7313,0
7314,5
7315,8
7316,8
7317,7
7318,6
7319,6
7320,4
7321,4
7322,5
7323,4
7324,8
7325,3
7326,2
7327,9
7328,6
7329,2
7330,9
7331,3
7332,1
7333,3
7334,6
7335,2
7336,9
7337,7
7338,7
7339,1
7340,3
7341,7
7342,2
7343,1
7344,9
7345,8
7346,4
7347,7
7348,6
7349,0
7350,6
7351,9
7352,1
7353,5
7354,0
7355,3
7356,1
7357,7
7358,3
7359,9
7360,3
7361,5
7362,3
7363,2
7364,6
7365,9
7366,2
7367,1
7368,6
7369,1
7370,7
7371,1
7372,3
7373,0
7374,3
7375,6
7376,9
7377,0
7378,8
7379,4
7380,7
7381,4
7382,8
7383,4
7384,9
7385,0
7386,1
7387,1
7388,6
7389,7
7390,3
7391,5
7392,4
7393,6
7394,1
7395,9
7396,6
7397,5
7398,7
7399,8
7400,2
7401,4
7402,3
7403,9
7404,9
7405,3
7406,8
7407,0
7408,7
7409,9
7410,4
7411,4
7412,3
7413,0
7414,9
7415,1
7416,0
7417,9
7418,1
7419,1
7420,3
7421,2
7422,8
7423,3
7424,8
7425,3
7426,0
7427,6
7428,5
7429,7
7430,8
7431,1
7432,4
7433,7
7434,2
7435,4
7436,5
7437,9
7438,6
7439,7
7440,0
7441,3
7442,9
7443,1
7444,1
7445,8
7446,6
7447,7
7448,8
7449,1
7450,2
7451,8
7452,7
7453,5
7454,2
7455,3
7456,2
7457,9
7458,8
7459,9
7460,9
7461,5
7462,9
7463,5
7464,4
7465,2
7466,4
7467,5
7468,2
7469,6
7470,3
7471,7
7472,5
7473,2
7474,4
7475,2
7476,7
7477,6
7478,7
7479,1
7480,9
7481,6
7482,2
7483,9
7484,0
7485,6
7486,6
7487,0
7488,3
7489,7
7490,7
7491,7
7492,6
7493,0
7494,9
7495,3
7496,6
7497,0
7498,8
7499,8
7500,2
7501,7
7502,7
7503,2
7504,5
7505,2
7506,1
7507,4
7508,2
7509,6
7510,7
7511,8
7512,7
7513,4
7514,3
7515,3
7516,4
7517,3
7518,4
7519,4
7520,2
7521,8
7522,7
7523,3
7524,7
7525,0
7526,1
7527,1
7528,9
7529,7
7530,0
7531,1
7532,7
7533,9
7534,6
7535,3
7536,9
7537,4
7538,7
7539,3
7540,4
7541,7
7542,8
7543,3
7544,3
7545,3
7546,7
7547,5
7548,3
7549,9
7550,8
7551,0
7552,6
7553,3
7554,1
7555,5
7556,4
7557,6
7558,0
7559,1
7560,3
7561,4
7562,1
7563,3
7564,1
7565,5
7566,5
7567,0
7568,7
7569,7
7570,6
7571,3
7572,3
7573,2
7574,0
7575,0
7576,2
7577,6
7578,2
7579,6
7580,4
7581,0
7582,5
7583,8
7584,5
7585,7
7586,1
7587,0
7588,3
7589,3
7590,2
7591,0
7592,6
7593,0
7594,1
7595,9
7596,9
7597,0
7598,3
7599,3
7600,7
7601,5
7602,6
7603,9
7604,9
7605,8
7606,5
7607,3
7608,5
7609,1
7610,0
7611,2
7612,7
7613,2
7614,7
7615,9
7616,6
7617,5
7618,7
7619,4
7620,2
7621,5
7622,7
7623,8
7624,9
7625,7
7626,7
7627,3
7628,7
7629,7
7630,2
7631,9
7632,4
7633,8
7634,8
7635,2
7636,6
7637,3
7638,3
7639,7
7640,4
7641,5
7642,9
7643,4
7644,8
7645,1
7646,3
7647,9
7648,6
7649,0
7650,1
7651,5
7652,7
7653,1
7654,3
7655,4
7656,0
7657,7
7658,1
7659,0
7660,2
7661,8
7662,4
7663,0
7664,5
7665,7
7666,8
7667,4
7668,3
7669,1
7670,2
7671,1
7672,3
7673,2
7674,6
7675,6
7676,6
7677,0
7678,4
7679,7
7680,0
7681,6
7682,3
7683,3
7684,3
7685,0
7686,1
7687,2
7688,8
7689,9
7690,1
7691,2
7692,5
7693,6
7694,6
7695,3
7696,2
7697,9
7698,3
7699,6
7700,2
7701,2
7702,3
7703,5
7704,1
7705,3
7706,4
7707,3
7708,1
7709,0
7710,4
7711,6
7712,2
7713,3
7714,1
7715,8
7716,0
7717,8
7718,2
7719,5
7720,6
7721,0
7722,7
7723,5
7724,8
7725,8
7726,9
7727,1
7728,0
7729,7
7730,7
7731,3
7732,4
7733,8
7734,5
7735,3
7736,4
7737,2
7738,8
7739,9
7740,4
7741,5
7742,9
7743,9
7744,9
7745,8
7746,2
7747,6
7748,5
7749,9
7750,6
7751,5
7752,1
7753,8
7754,5
7755,2
7756,5
7757,5
7758,7
7759,9
7760,0
7761,9
7762,6
7763,2
7764,9
7765,3
7766,8
7767,8
7768,1
7769,7
7770,1
7771,1
7772,7
7773,3
7774,4
7775,7
7776,8
7777,3
7778,6
7779,3
7780,3
7781,4
7782,8
7783,0
7784,5
7785,2
7786,2
7787,2
7788,1
7789,8
7790,5
7791,7
7792,0
7793,7
7794,3
7795,4
7796,0
7797,4
7798,2
7799,7
7800,7
7801,0
7802,0
7803,0
7804,9
7805,8
7806,1
7807,9
7808,7
7809,8
7810,1
7811,9
7812,6
7813,7
7814,6
7815,4
7816,8
7817,0
7818,6
7819,3
7820,3
7821,6
7822,8
7823,8
7824,5
7825,4
7826,1
7827,2
7828,4
7829,7
7830,8
7831,9
7832,6
7833,3
7834,9
7835,6
7836,6
7837,9
7838,2
7839,8
7840,7
7841,1
7842,2
7843,5
7844,4
7845,0
7846,6
7847,8
7848,2
7849,2
7850,0
7851,6
7852,9
7853,6
7854,0
7855,1
7856,5
7857,7
7858,7
7859,3
7860,9
7861,8
7862,9
7863,8
7864,4
7865,9
7866,2
7867,0
7868,4
7869,0
7870,2
7871,9
7872,8
7873,1
7874,2
7875,4
7876,5
7877,8
7878,6
7879,7
7880,2
7881,8
7882,9
7883,6
7884,9
7885,0
7886,9
7887,6
7888,8
7889,2
7890,3
7891,9
7892,3
7893,4
7894,8
7895,6
7896,9
7897,4
7898,5
7899,2
7900,5
7901,1
7902,7
7903,5
7904,3
7905,5
7906,7
7907,5
7908,4
7909,1
7910,3
7911,1
7912,1
7913,7
7914,0
7915,2
7916,8
7917,3
7918,7
7919,4
7920,9
7921,1
7922,2
7923,1
7924,5
7925,3
7926,8
7927,9
7928,3
7929,9
7930,5
7931,8
7932,7
7933,0
7934,9
7935,7
7936,1
7937,3
7938,0
7939,9
7940,9
7941,0
7942,9
7943,8
7944,8
7945,8
7946,9
7947,0
7948,9
7949,5
7950,1
7951,7
7952,7
7953,5
7954,8
7955,5
7956,1
7957,0
7958,1
7959,4
7960,6
7961,5
7962,4
7963,4
7964,9
7965,9
7966,0
7967,7
7968,1
7969,9
7970,5
7971,8
7972,6
7973,2
7974,7
7975,8
7976,3
7977,0
7978,0
7979,0
7980,1
7981,8
7982,0
7983,2
7984,3
7985,9
7986,2
7987,5
7988,8
7989,2
7990,6
7991,0
7992,1
7993,1
7994,0
7995,4
7996,2
7997,5
7998,9
7999,6
8000,4
8001,1
8002,5
8003,9
8004,0
8005,2
8006,0
8007,0
8008,8
8009,2
8010,6
8011,4
8012,4
8013,7
8014,7
8015,2
8016,2
8017,0
8018,8
8019,9
8020,4
8021,2
8022,4
8023,7
8024,2
8025,7
8026,2
8027,2
8028,1
8029,9
8030,0
8031,8
8032,4
8033,6
8034,5
8035,7
8036,3
8037,8
8038,9
8039,8
8040,2
8041,1
8042,7
8043,6
8044,0
8045,6
8046,6
8047,8
8048,5
8049,6
8050,2
8051,6
8052,4
8053,1
8054,2
8055,5
8056,6
8057,6
8058,8
8059,6
8060,1
8061,4
8062,2
8063,9
8064,6
8065,1
8066,9
8067,3
8068,9
8069,7
8070,6
8071,1
8072,0
8073,2
8074,5
8075,0
8076,3
8077,4
8078,0
8079,8
8080,8
8081,6
8082,8
8083,0
8084,3
8085,6
8086,1
8087,3
8088,4
8089,0
8090,3
8091,0
8092,4
8093,1
8094,1
8095,5
8096,4
8097,0
8098,2
8099,6
8100,7
8101,2
8102,9
8103,2
8104,6
8105,5
8106,8
8107,8
8108,3
8109,4
8110,2
8111,7
8112,8
8113,4
8114,0
8115,0
8116,9
8117,8
8118,6
8119,9
8120,3
8121,2
8122,3
8123,7
8124,3
8125,3
8126,2
8127,9
8128,3
8129,0
8130,3
8131,1
8132,0
8133,1
8134,2
8135,1
8136,7
8137,6
8138,4
8139,2
8140,1
8141,7
8142,4
8143,5
8144,5
8145,1
8146,7
8147,8
8148,8
8149,6
8150,2
8151,2
8152,5
8153,6
8154,8
8155,5
8156,9
8157,4
8158,8
8159,7
8160,3
8161,4
8162,0
8163,6
8164,3
8165,4
8166,4
8167,5
8168,1
8169,3
8170,4
8171,9
8172,7
8173,5
8174,8
8175,5
8176,5
8177,9
8178,2
8179,9
8180,2
8181,5
8182,1
8183,8
8184,9
8185,5
8186,2
8187,8
8188,9
8189,2
8190,6
8191,8
8192,5
8193,9
8194,0
8195,2
8196,7
8197,9
8198,8
8199,1
8200,8
8201,0
8202,5
8203,6
8204,7
8205,3
8206,7
8207,3
8208,7
8209,5
8210,3
8211,9
8212,6
8213,4
8214,7
8215,7
8216,9
8217,2
8218,6
8219,9
8220,1
8221,7
8222,7
8223,1
8224,7
8225,8
8226,7
8227,1
8228,2
8229,3
8230,5
8231,5
8232,9
8233,2
8234,4
8235,5
8236,2
8237,8
8238,5
8239,4
8240,6
8241,5
8242,4
8243,1
8244,1
8245,2
8246,8
8247,9
8248,8
8249,9
8250,7
8251,8
8252,5
8253,0
8254,1
8255,9
8256,3
8257,2
8258,7
8259,1
8260,1
8261,1
8262,3
8263,3
8264,3
8265,1
8266,5
8267,8
8268,4
8269,4
8270,4
8271,8
8272,2
8273,0
8274,4
8275,6
8276,2
8277,8
8278,1
8279,2
8280,2
8281,5
8282,7
8283,3
8284,6
8285,2
8286,9
8287,1
8288,5
8289,7
8290,6
8291,7
8292,9
8293,1
8294,0
8295,2
8296,6
8297,0
8298,1
8299,7
8300,0
8301,8
8302,6
8303,5
8304,3
8305,5
8306,0
8307,5
8308,6
8309,2
8310,0
8311,0
8312,8
8313,9
8314,6
8315,1
8316,2
8317,9
8318,7
8319,5
8320,4
8321,8
8322,7
8323,0
8324,1
8325,4
8326,1
8327,2
8328,5
8329,7
8330,1
8331,6
8332,0
8333,9
8334,5
8335,1
8336,3
8337,5
8338,0
8339,8
8340,2
8341,4
8342,3
8343,1
8344,3
8345,6
8346,4
8347,3
8348,0
8349,5
8350,2
8351,6
8352,5
8353,3
8354,4
8355,6
8356,8
8357,5
8358,0
8359,6
8360,3
8361,6
8362,4
8363,4
8364,2
8365,2
8366,6
8367,5
8368,8
8369,8
8370,2
8371,0
8372,8
8373,8
8374,0
8375,9
8376,2
8377,6
8378,1
8379,7
8380,5
8381,8
8382,1
8383,2
8384,8
8385,4
8386,5
8387,8
8388,5
8389,5
8390,0
8391,5
8392,6
8393,6
8394,3
8395,6
8396,9
8397,5
8398,8
8399,3
8400,7
8401,6
8402,6
8403,9
8404,2
8405,7
8406,7
8407,1
8408,1
8409,6
8410,6
8411,0
8412,0
8413,7
8414,8
8415,8
8416,6
8417,8
8418,0
8419,4
8420,1
8421,1
8422,2
8423,3
8424,4
8425,2
8426,6
8427,4
8428,9
8429,7
8430,7
8431,0
8432,6
8433,4
8434,9
8435,1
8436,2
8437,9
8438,5
8439,9
8440,0
8441,3
8442,8
8443,6
8444,5
8445,0
8446,5
8447,3
8448,9
8449,6
8450,0
8451,6
8452,2
8453,4
8454,9
8455,2
8456,6
8457,4
8458,5
8459,6
8460,9
8461,2
8462,1
8463,4
8464,6
8465,9
8466,6
8467,4
8468,8
8469,0
8470,1
8471,2
8472,6
8473,7
8474,5
8475,1
8476,5
8477,1
8478,7
8479,8
8480,8
8481,7
8482,8
8483,7
8484,7
8485,5
8486,6
8487,4
8488,3
8489,8
8490,9
8491,4
8492,3
8493,2
8494,6
8495,2
8496,1
8497,8
8498,3
8499,9
8500,0
8501,0
8502,9
8503,4
8504,5
8505,3
8506,4
8507,5
8508,0
8509,5
8510,0
8511,7
8512,0
8513,6
8514,3
8515,0
8516,1
8517,0
8518,7
8519,0
8520,8
8521,2
8522,1
8523,8
8524,2
8525,1
8526,5
8527,5
8528,2
8529,8
8530,9
8531,5
8532,0
8533,6
8534,6
8535,4
8536,1
8537,1
8538,9
8539,9
8540,5
8541,8
8542,2
8543,2
8544,4
8545,6
8546,4
8547,1
8548,4
8549,5
8550,2
8551,6
8552,3
8553,7
8554,1
8555,0
8556,6
8557,4
8558,1
8559,4
8560,7
8561,3
8562,3
8563,8
8564,2
8565,1
8566,1
8567,6
8568,1
8569,6
8570,4
8571,4
8572,1
8573,8
8574,1
8575,2
8576,1
8577,4
8578,4
8579,7
8580,2
8581,7
8582,0
8583,8
8584,1
8585,1
8586,1
8587,1
8588,0
8589,5
8590,0
8591,3
8592,6
